rowID,speciesID,common_name,species,doc_type,sara_status,doc_citation,url,web_pub_date,year_published,date_last_access,status_appraisal_rapid_review,final,amendment,taxonomic_group,report_writers,EOO,IAO,locations,endemic_NA,endemic_canada,continuous_USA,cosewic_status,ranges,cosewic_examined_date,date_of_listing,gic_decision,Critical_habitat,action_subtype,notes_action_subtype,CC_action,CC_action_subtype,notes_CC_action_subtype,action_type,CC_action_type,CC_not_mentioned,CC_unknown,CC_in_knowledge_gap,CC_unknown_impact,CC_unknown_scope,CC_unknown_severity,CC_unknown_timing,CC_threat,CC_relative_impact,threat_calculator,TC_version,TC_date,TC_assessors,TC_references,TC_calculated_overall_impact,TC_assigned_overall_impact,TC_impact_adjustment_reasons,TC_overall_comments,X1_threat_identified,X1_notes,X1_iucn_impact,X1_iucn_scope,X1_iucn_severity,X1_iucn_timing,X1_iucn_comments,X1.1_threat_identified,X1.1_iucn_impact,X1.1_iucn_scope,X1.1_iucn_severity,X1.1_iucn_timing,X1.1_iucn_comments,X1.2_threat_identified,X1.2_iucn_impact,X1.2_iucn_scope,X1.2_iucn_severity,X1.2_iucn_timing,X1.2_iucn_comments,X1.3_threat_identified,X1.3_iucn_impact,X1.3_iucn_scope,X1.3_iucn_severity,X1.3_iucn_timing,X1.3_iucn_comments,X2_threat_identified,X2_notes,X2_iucn_impact,X2_iucn_scope,X2_iucn_severity,X2_iucn_timing,X2_iucn_comments,X2.1_threat_identified,X2.1_iucn_impact,X2.1_iucn_scope,X2.1_iucn_severity,X2.1_iucn_timing,X2.1_iucn_comments,X2.2_threat_identified,X2.2_iucn_impact,X2.2_iucn_scope,X2.2_iucn_severity,X2.2_iucn_timing,X2.2_iucn_comments,X2.3_threat_identified,X2.3_iucn_impact,X2.3_iucn_scope,X2.3_iucn_severity,X2.3_iucn_timing,X2.3_iucn_comments,X2.4_threat_identified,X2.4_iucn_impact,X2.4_iucn_scope,X2.4_iucn_severity,X2.4_iucn_timing,X2.4_iucn_comments,X3_threat_identified,X3_notes,X3_iucn_impact,X3_iucn_scope,X3_iucn_severity,X3_iucn_timing,X3_iucn_comments,X3.1_threat_identified,X3.1_iucn_impact,X3.1_iucn_scope,X3.1_iucn_severity,X3.1_iucn_timing,X3.1_iucn_comments,X3.2_threat_identified,X3.2_iucn_impact,X3.2_iucn_scope,X3.2_iucn_severity,X3.2_iucn_timing,X3.2_iucn_comments,X3.3_threat_identified,X3.3_iucn_impact,X3.3_iucn_scope,X3.3_iucn_severity,X3.3_iucn_timing,X3.3_iucn_comments,X4_threat_identified,X4_notes,X4_iucn_impact,X4_iucn_scope,X4_iucn_severity,X4_iucn_timing,X4_iucn_comments,X4.1_threat_identified,X4.1_iucn_impact,X4.1_iucn_scope,X4.1_iucn_severity,X4.1_iucn_timing,X4.1_iucn_comments,X4.2_threat_identified,X4.2_iucn_impact,X4.2_iucn_scope,X4.2_iucn_severity,X4.2_iucn_timing,X4.2_iucn_comments,X4.3_threat_identified,X4.3_iucn_impact,X4.3_iucn_scope,X4.3_iucn_severity,X4.3_iucn_timing,X4.3_iucn_comments,X4.4_threat_identified,X4.4_iucn_impact,X4.4_iucn_scope,X4.4_iucn_severity,X4.4_iucn_timing,X4.4_iucn_comments,X5_threat_identified,X5_notes,X5_iucn_impact,X5_iucn_scope,X5_iucn_severity,X5_iucn_timing,X5_iucn_comments,X5.1_threat_identified,X5.1_iucn_impact,X5.1_iucn_scope,X5.1_iucn_severity,X5.1_iucn_timing,X5.1_iucn_comments,X5.2_threat_identified,X5.2_iucn_impact,X5.2_iucn_scope,X5.2_iucn_severity,X5.2_iucn_timing,X5.2_iucn_comments,X5.3_threat_identified,X5.3_iucn_impact,X5.3_iucn_scope,X5.3_iucn_severity,X5.3_iucn_timing,X5.3_iucn_comments,X5.4_threat_identified,X5.4_iucn_impact,X5.4_iucn_scope,X5.4_iucn_severity,X5.4_iucn_timing,X5.4_iucn_comments,X6_threat_identified,X6_notes,X6_iucn_impact,X6_iucn_scope,X6_iucn_severity,X6_iucn_timing,X6_iucn_comments,X6.1_threat_identified,X6.1_iucn_impact,X6.1_iucn_scope,X6.1_iucn_severity,X6.1_iucn_timing,X6.1_iucn_comments,X6.2_threat_identified,X6.2_iucn_impact,X6.2_iucn_scope,X6.2_iucn_severity,X6.2_iucn_timing,X6.2_iucn_comments,X6.3_threat_identified,X6.3_iucn_impact,X6.3_iucn_scope,X6.3_iucn_severity,X6.3_iucn_timing,X6.3_iucn_comments,X7_threat_identified,X7_notes,X7_iucn_impact,X7_iucn_scope,X7_iucn_severity,X7_iucn_timing,X7_iucn_comments,X7.1_threat_identified,X7.1_iucn_impact,X7.1_iucn_scope,X7.1_iucn_severity,X7.1_iucn_timing,X7.1_iucn_comments,X7.2_threat_identified,X7.2_iucn_impact,X7.2_iucn_scope,X7.2_iucn_severity,X7.2_iucn_timing,X7.2_iucn_comments,X7.3_threat_identified,X7.3_iucn_impact,X7.3_iucn_scope,X7.3_iucn_severity,X7.3_iucn_timing,X7.3_iucn_comments,X8_threat_identified,X8_notes,X8_iucn_impact,X8_iucn_scope,X8_iucn_severity,X8_iucn_timing,X8_iucn_comments,X8.1_threat_identified,X8.1_iucn_impact,X8.1_iucn_scope,X8.1_iucn_severity,X8.1_iucn_timing,X8.1_iucn_comments,X8.2_threat_identified,X8.2_iucn_impact,X8.2_iucn_scope,X8.2_iucn_severity,X8.2_iucn_timing,X8.2_iucn_comments,X8.3_threat_identified,X8.3_iucn_impact,X8.3_iucn_scope,X8.3_iucn_severity,X8.3_iucn_timing,X8.3_iucn_comments,X8.4_threat_identified,X8.4_iucn_impact,X8.4_iucn_scope,X8.4_iucn_severity,X8.4_iucn_timing,X8.4_iucn_comments,X8.5_threat_identified,X8.5_iucn_impact,X8.5_iucn_scope,X8.5_iucn_severity,X8.5_iucn_timing,X8.5_iucn_comments,X8.6_threat_identified,X8.6_iucn_impact,X8.6_iucn_scope,X8.6_iucn_severity,X8.6_iucn_timing,X8.6_iucn_comments,X9_threat_identified,X9_notes,X9_iucn_impact,X9_iucn_scope,X9_iucn_severity,X9_iucn_timing,X9_iucn_comments,X9.1_threat_identified,X9.1_iucn_impact,X9.1_iucn_scope,X9.1_iucn_severity,X9.1_iucn_timing,X9.1_iucn_comments,X9.2_threat_identified,X9.2_iucn_impact,X9.2_iucn_scope,X9.2_iucn_severity,X9.2_iucn_timing,X9.2_iucn_comments,X9.3_threat_identified,X9.3_iucn_impact,X9.3_iucn_scope,X9.3_iucn_severity,X9.3_iucn_timing,X9.3_iucn_comments,X9.4_threat_identified,X9.4_iucn_impact,X9.4_iucn_scope,X9.4_iucn_severity,X9.4_iucn_timing,X9.4_iucn_comments,X9.5_threat_identified,X9.5_iucn_impact,X9.5_iucn_scope,X9.5_iucn_severity,X9.5_iucn_timing,X9.5_iucn_comments,X9.6_threat_identified,X9.6_iucn_impact,X9.6_iucn_scope,X9.6_iucn_severity,X9.6_iucn_timing,X9.6_iucn_comments,X10_threat_identified,X10_notes,X10_iucn_impact,X10_iucn_scope,X10_iucn_severity,X10_iucn_timing,X10_iucn_comments,X10.1_threat_identified,X10.1_iucn_impact,X10.1_iucn_scope,X10.1_iucn_severity,X10.1_iucn_timing,X10.1_iucn_comments,X10.2_threat_identified,X10.2_iucn_impact,X10.2_iucn_scope,X10.2_iucn_severity,X10.2_iucn_timing,X10.2_iucn_comments,X10.3_threat_identified,X10.3_iucn_impact,X10.3_iucn_scope,X10.3_iucn_severity,X10.3_iucn_timing,X10.3_iucn_comments,X11_threat_identified,X11_notes,X11_iucn_impact,X11_iucn_scope,X11_iucn_severity,X11_iucn_timing,X11_iucn_comments,X11.1_threat_identified,X11.1_iucn_impact,X11.1_iucn_scope,X11.1_iucn_severity,X11.1_iucn_timing,X11.1_iucn_comments,X11.2_threat_identified,X11.2_iucn_impact,X11.2_iucn_scope,X11.2_iucn_severity,X11.2_iucn_timing,X11.2_iucn_comments,X11.3_threat_identified,X11.3_iucn_impact,X11.3_iucn_scope,X11.3_iucn_severity,X11.3_iucn_timing,X11.3_iucn_comments,X11.4_threat_identified,X11.4_iucn_impact,X11.4_iucn_scope,X11.4_iucn_severity,X11.4_iucn_timing,X11.4_iucn_comments,X11.5_threat_identified,X11.5_iucn_impact,X11.5_iucn_scope,X11.5_iucn_severity,X11.5_iucn_timing,X11.5_iucn_comments,Category
9,178,ancient murrelet,Synthliboramphus antiquus,Management Plans,Special Concern,"Environment and Climate Change Canada. 2018. Management Plan for the Ancient Murrelet (Synthliboramphus antiquus) in Canada. Species at Risk Act Management Plan Series. Environment and Climate Change Canada, Ottawa. iv + 33 pp.",https://species-registry.canada.ca/index-en.html#/species?sortBy=commonNameSort&sortDirection=asc&pageSize=10&keywords=ancient%20murrelet,2018-10-18,2018,2021-04-08,0,1,0,Birds,,,,,,,,,,,,,,"Education, Monitoring, Research, Regulate human activities, Invasive species removal, protection","1.        Develop restoration plans for key colonies: Develop restoration plans for the four suggested administrative areas 
2.        Develop and support programs aimed at reducing threats: Prioritize and implement predator eradication projects at Ancient Murrelet colonies throughout the Canadian breeding range. Ensure that zoning and public land use restrictions currently in place for Ancient Murrelet colonies are actively monitored and enforced. Collaborate with the National Aerial Surveillance Program (NASP) and the Integrated Satellite Tracking of Polluters (ISTOP) to ensure that oiling deterrence measures and oil hotspot mapping are implemented in areas important to Ancient Murrelet, including Haida Gwaii. Collaborate with appropriate jurisdictions to support and improve existing bycatch reduction measures. This may include: placing at-sea observers on boats, exploring opportunities to introduce electronic monitoring systems, and encouraging the investigation of innovative bycatch reduction techniques.
3.        Undertake research and monitoring : Establish baseline monitoring protocols to assess population size and status at each colony location, Investigate and implement cost-effective introduced predator monitoring techniques to track predator activity and ensure that predators are not re-introduced in restored colonies. Conduct further research on attraction and retention of prospecting adults at vacant breeding colonies using social cues. Expand collaboration, research, and monitoring to address information knowledge gaps regarding location and movement of Ancient Murrelets during the non-breeding season. Conduct further research to assess and monitor the effects of oceanographic changes on colonies other than those currently covered by the Laskeek Bay Conservation Society.
4.        Increase public awareness
",1,"Research, monitoring",Conduct further research to assess and monitor the effects of oceanographic changes on colonies other than those currently covered by the Laskeek Bay Conservation Society.,"Outreach and stewardship, Research and monitoring, Habitat management",Research and monitoring,0,1,1,0,0,0,0,1,2.0,0,,,,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,,,,,,,0,,,,,,0,,,,,,1,,,,,,1,,,,,,1,,,,,,,1,,,,,,0,,,,,,0,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,1,,,,,,,1,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,,1,,,,,,0,,,,,,0,,,,,,0,,,,,,1,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,1,,,,,,,0,,,,,,0,,,,,,1,,,,,,1,,,,,,,,,,,,bird
21,155,basking shark pacific population,Cetorhinus maximus,COSEWIC Status Reports,Endangered,"COSEWIC. 2018. COSEWIC status appraisal summary on the Basking Shark Cetorhinus maximus, Pacific population, in Canada. Committee on the Status of Endangered Wildlife in Canada. Ottawa. xii pp.",https://species-registry.canada.ca/index-en.html#/species?sortBy=commonNameSort&sortDirection=asc&pageSize=10&keywords=basking%20shark%20pacific%20population,2020-01-16,2018,2021-04-08,1,1,0,Fishes (marine),"Wallace S, Neilson J","80,000 km2",unknown,,0.0,0.0,1.0,Endangered,BC Pacific_Ocean,2018-04-01,2010-02-23,,,,,,,,,,1,0,,,,,,0,0.0,0,,,,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,,,,,,,0,,,,,,0,,,,,,0,,,,,,1,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,microplastic,,,,,,0,,,,,,0,,,,,,0,,,,,,1,,,,,,0,,,,,,0,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,fish
32,1001,black redhorse,Moxostoma duquesnei,COSEWIC Status Reports,Threatened,COSEWIC. 2015. COSEWIC assessment and status report on the Black Redhorse Moxostoma duquesnei in Canada. Committee on the Status of Endangered Wildlife in Canada. Ottawa. xii + 50 pp.,https://species-registry.canada.ca/index-en.html#/species?sortBy=commonNameSort&sortDirection=asc&pageSize=10&keywords=black%20redhorse,2016-01-18,2015,2021-04-08,0,1,0,Fishes (freshwater),"Bunt C, Post J","13,617 km2",988 km2,13-Sep,1.0,0.0,0.0,Threatened,ON,2015-05-01,2019-08-08,List,,,,,,,,,0,1,NR,0,0,0,0,1,2.0,1,1.1,2014-05-30,"Scott Reid, Jen Shaw, Nick Mandrak, Mary Sabine, Marie-France Noel,
 
 
  Angele Cyr, John Post, Dave Fraser, Dwayne Lepitzki, Chris Bunt",draft COSEWIC report,High,High,"Overall, most significant threat was considered to be pollution/water quality and the
 
 
  most likely number of locations is based on this threat","Driven mainly by pollution (even though recently improving slightly) and climate change
 
 
  (though with some uncertainty). Also some major unknowns (dams, water extraction,
 
 
  zebra mussels) which could have significant impacts. Overall, the threats were
 
 
  generally considered to be cumulative.",0,,,,,,,0,,,,,,0,,,,,,0,,,,,,1,,1.0,1.0,1.0,4.0,,0,,,,,,0,,,,,,1,1.0,1.0,1.0,4.0,trampling is negligible,0,,,,,,0,,,,,,,0,,,,,NA. fracking? Not yet.,0,,,,,NA. Some gravel extraction. No instream gravel mining.,0,,,,,,0,,,,,,,0,,,,,"no road kill. constant urban expansion, so new bridges being built.",0,,,,,Construction of pipelines? NA new power lines,0,,,,,NA. Effects of water quality and siltation from changes in shipping lanes dealt with in 9.1 and 9.2.,0,,,,,,1,,2.0,4.0,2.0,4.0,,0,,,,,,0,,,,,,0,,,,,,1,2.0,4.0,2.0,4.0,bycatch mortality. accidental catch. Collect the species and bate. Targeted angling not present. Some anglers indiscriminate and probably some mortality as a result. In the Thames. Closer to 1% rather than 10%,1,,2.0,2.5,2.0,4.0,,1,2.0,2.5,2.0,4.0,"ATV use occasionally. Impact largely based on areas that are easily accessible. Less than 1-30%. ATV use would occur in riffle areas. People driving down streams, not just fording.",0,,,,,,1,1.0,1.0,1.0,4.0,"electrofishing. Stress from capture for research purposes. Research - incidental death when electrofishing, otoliths, handling stress when getting measurements Negligible.",1,,-1.0,4.0,-1.0,4.0,,0,,,,,,1,-1.0,4.0,-1.0,4.0,"dams. More of a limiting factor than a threat. Unless dam has a long term effect on habitat down stream. No new dams planned in fish habitat. Existing dams modify flow stream and this is impacting impounded areas upstream, uniform and slow moving water (this threat is considered under 11.1). dams don't seem to be blocking migration overall but it is occurring in some areas. is causing some population decline. not 100% blockage but some fish ways aren't functioning. Increase in ground water pumping. some of the impacts of the dams provide positive effects mitigating their own impacts such as reservoirs that are sheltered habitat.",1,-1.0,4.0,-1.0,4.0,stream simplification? Non-native invasive species having an ecosystem effect. Zebra Mussels are more likely to establish and persist in the reservoirs and affect the water column. Humans altering the water course. Increases in water clarity. Grande and Thames have reservoirs that ZM are likely to establish. Predation causes by introduction of new species accounted for in 8.1. Stocking of native fish is 8.2. over all impact of ZM unknown since can also cause a positive result.,1,,2.0,4.0,2.0,4.0,,1,2.0,4.0,2.0,4.0,Brown Trout. Asian Carp eating plankton and causing competition. Round Goby cascading down the system having a direct predation effect on BR eggs but dont like the riffle habitat. Asian Carp not currently present and impact is somewhat unknown. reference on Big Head Carp available.,1,1.0,2.0,1.0,4.0,Walleye. Northern Pike. Negligible,0,,,,,White Redhorse stocking,0,,,,,,0,,,,,,0,,,,,,1,,3.0,4.0,3.0,4.0,,1,3.0,4.0,3.0,4.0,poor water quality and degradation. Sewage exposure. Urban waste water more likely.,1,1.0,1.0,2.5,4.0,endocrine disruptors not known to affect BR other than effects from mills (accounted for in 9.1). Kitchric? Effects negligible. Some data to suggest endocrine disruptors and their negative effects on fish. Impact from mill effluent on BR is slight or moderate in terms of severity. might be more info from EC.,1,2.0,5.0,2.0,4.0,"Fertilization and siltation. Ausable not immune, the most intensely agriculture area. Things have been really bad for a very long time. Grand and Thames were flowing sewers. Might be getting a little better recently, but still pretty bad. Water quality levels still above acceptable limits.",0,,,,,,0,,,,,,0,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,1,,2.5,4.0,2.5,2.5,,0,,,,,water quantity projections available for next 50yrs but not for the next 10yrs.,1,2.5,4.0,2.5,2.5,drought impacting partial recruitment failure,0,,,,,,1,2.0,4.0,2.0,4.0,"some. Changes to flow regimes. In one area, storm felled trees, resulted in additional woody debris, decreased flow, increased siltation, no more juv redhorse.",0,,,,,,fish
35,1018,black swift,Cypseloides niger,COSEWIC Status Reports,Endangered,"COSEWIC. 2015. COSEWIC assessment and status report on the Black Swift Cypseloides niger in Canada.
Committee on the Status of Endangered Wildlife in Canada. Ottawa. x + 50 pp",https://species-registry.canada.ca/index-en.html#/species?sortBy=commonNameSort&sortDirection=asc&pageSize=10&keywords=black%20swift,2015-12-07,2015,2021-04-08,0,1,0,Birds,"Kirk D A, McCracken J","718,238 km2",3372 km2,>10,0.0,0.0,1.0,Endangered,BC AB,2015-05-01,2019-05-22,List,,,,,,,,,0,1,NR,1,0,1,0,1,1.0,1,1.1,2013-11-01,"David Kirk, David Fraser, Julie Perrault, Dick Cannings, Jason Beason, Carolyn Gunn, Kim Potter,
 
 
  Geoff Holroyd",,High-medium,,,,0,,,,,,Agreed on 7 years generation time (note that this was calculated in the report as 6 years using the IUCN generation time equation),0,,,,,,0,,,,,,0,,,,,,1,,1.0,1.0,2.0,2.0,,1,1.0,1.0,2.0,2.0,"may have longer term issues with this issue not captured here. Generally findings indicate that aerial invertebrates have lower diversity and abundance in homogenized agricultural landscapes. However, agricultural land is a small component of Black Swift range during breeding. K. Potter suggested that most of the area in the western Amazon basin where swifts from Colorado overwinter has not been developed - and has low road density (dirt roads etc.). There is much more extensive development in the eastern Amazon basin (see maps in Soares-Filho et al. 2006). However, there is a possibility that swifts from Canada overwinter in a different area that is affected by this factor. The other recent sighting of Black Swift in South America was in Tambopata National Reserve in Peru - which is within the kernel areas of the wintering birds from Colorado.",0,,,,,,1,1.0,1.0,2.0,4.0,,0,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,"Although no Black Swifts have apparently been killed by wind turbines, mortality has occurred in other swift species. For example, Vauxs Swifts and White-throated Swifts were killed by wind turbines in Washington and Oregon (Johnson and Erickson 2011). Compared to other bird species (particularly passerines and raptors) the numbers of individuals that would be killed is quite low, perhaps partly because of the height at which swifts generally forage and also because of their flight speeds and maneuverability. Recent information suggests that much larger numbers of birds (and bats) are killed by wind turbines than has previously been estimated (Smallwood 2013). However, compared to other threats to Black Swifts, this would be considered of low impact.",1,,1.0,1.0,2.0,4.0,,1,1.0,1.0,2.0,4.0,"Infrastructure also causes habitat loss and fragmentation which could cumulatively affect invertebrate food supply for swifts. It also affects run-off and thus could affect water supply to swift nesting sites. However, most Black Swift colonies are in remote areas, and often roadless.",1,1.0,1.0,2.0,4.0,(same as roads) Except that effects not 'severe' but negligible.,0,,,,,,0,,,,,,1,,-1.0,2.0,-1.0,4.0,,0,,,,,,0,,,,,,1,-1.0,2.0,-1.0,4.0,"Deforestation on the breeding areas could affect aerial invertebrate biomass - generally extrapolating from agricultural areas, more homogeneous landscapes have lower aerial invertebrate biomass and food supply for aerial insectivores. It may depend on the type of logging - over time removal of older trees could affect invertebrate numbers, if average stand age decreases. It has been shown that ant nest densities in British Columbia are higher where large wood structures (trees, logs, stumps) occur and since ants are thought to be an important component of Black Swift diet, logging (which reduces wood volume) may have a negative effect. Also there could be an impact on hydrology - increased run-off and pulse events. Initially logging could result in increased volume of stream flow but later flow could dry up. Lack of transpiration is another issue. These could affect stream flow at nest sites (water is a critical component at nesting sites) or invertebrate food supply. Deforestation is occurring on east slopes coastal range in BC. Also in Amazon basin but deforestation here may be an issue over longer term (not next 10 years).",0,,,,,,1,,1.0,1.0,1.0,4.0,,1,1.0,1.0,1.0,4.0,"Human disturbance probably has a neglible impact but important to note that there are different types of disturbance (people walking on trails to rock climbing, caving). Some nest sites may be disturbed by rock climbers or cavers. Although rock climbing could be a threat (Remsen 1978), many nest sites are on wet, slippery and mossy substrates and so dangerous to climb. In Johnston Canyon, Alberta, some nests can be observed at eye level from the trail and swifts remain on the nest despite numerous passers-by (Jason Rogers, pers. comm. 2013). At one site in Johnston Canyon, a stick had apparently been thrown at the nest and was lodged in a crevice (Jason Rogers, pers. comm. 2013). (A thrown rock was reported to have destroyed a nest in southern California (Foerster 1987; Lowther and Collins 2002)). There is a possibility that people using flash photography to take photographs of Black Swifts nestlings could disturb nestlings, especially if they are near to fledging, and they could fall into the creek below (Jason Rogers, pers. comm. 2013). Johnston canyon on its own is only a small percentage of the Canadian population. Human disturbance is not believed to be a a threat to nesting birds here (as 1000s of people a day go through this site and birds seem unaffected). The nesting colony in Johnston Canyon is already precarious (1 breeding pair, failed in 2013) and the decline is not believed to be related to disturbance since birds were already nesting there in the 1970s and construction equipment, including ropes on rock faces were installed and did not apparently affect the birds. In BC British Columbia Caving Club have reported some Black Swift sites. However, most caves/canyons are remote and in roadless areas.",0,,,,,,0,,,,,,1,,-1.0,-1.0,-1.0,4.0,,0,,,,,,1,1.0,1.0,5.0,3.0,"Effect uncertain (how many proposals are accepted) If dams built, effect would likely be extreme.",1,-1.0,-1.0,-1.0,4.0,"pine beetle kill included here as an ecosystem change - logging and forest cover issues? - would include timing and abundance of aerial insects which won't likely drive change in Black Swift abundance over next ten years. On the other hand, we do not know where swifts breed or what their foraging radius is and Mountain Pine Beetle has affected vast areas, in addition to salvage logging and effects on land cover and runoff. Policy of removing old mature trees could affect life cycle of insects that Black Swifts depend on.",0,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,,3.5,5.0,3.5,4.0,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,3.5,5.0,3.5,4.0,"Effect of pesticides is widespread. Decline in Black Swift numbers could be due to shifts in insect abundance and timing/phenology (this may possibly have a bigger impact). The consensus was that pesticides could have impact over next 10 years (severe to moderate) but really unknown. It could be as high as 70%, but telecom participants were happier with 'unknown'. Although agriculture occurs in relatively small part of Black Swifts breeding range - airborne pollutants can be detected at great distances from the original source and have impacts over large geographical areas. Despite their different life histories and geographic distributions, aerial insectivores are declining as a group. One common threat that has been identified but not proven is the role of insecticides. In particular there has been concern over the Neonicotinoid insecticides which have extremely high toxicity to invertebrates (e.g., believed to have decimated bee populations; they have also recently been shown to interfere with behaviour of ant species). These pesticides are very likely to affect other invertebrates too and thus they could have an indirect food-mediated impact on Black Swifts, but could also cause direct mortality.",0,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,1,,1.0,5.0,1.0,4.0,,0,,,,,this was dealt with in ecosystem change,1,1.0,5.0,1.0,4.0,Over the longer term this could be a larger threat to this species. Affect on invertebrate biomass will be notable here (?) Drought could also affect stream flow which could affect the suitability of nest sites for breeding but this was viewed as a potential threat over the long-term (outside the 10 year timeframe),0,,,,,"With warming trends, warmer winters may increase insect survival; hotter summers may shift things early and make more food available? If warmer winters result in increased survival this could have knock on effects on insect phenology. The timing of Black Swift breeding may have evolved to coincide with phenology of invertebrate populations (e.g., early summer emergence or nuptial swarming of ants) and there may be a mis-match. This may not be an issue over next 10 years but will definitely cause issues in the longer term (potential impact will be higher - see climate models). It is questionable whether or not it may be an issue in the next 10 years since the rate of climate change may be increasing. Moreover, there are some data to suggest that phenological changes in response to warming can occur within a relatively short time period. There are also data from some bird species that show that they cannot adapt as rapidly to changes in climate as can invertebrates.",1,-1.0,3.0,-1.0,3.0,effects are likely to be very local (i.e.. One stream); later spring storms are more frequent; insectivore might be affected if storms move into summer (food supply).,0,,,,,,bird
49,833,bull trout saskatchewan-nelson rivers populations,Salvelinus confluentus,COSEWIC Status Reports,Threatened,"COSEWIC. 2012. COSEWIC assessment and status report on the Bull Trout Salvelinus confluentus in
Canada. Committee on the Status of Endangered Wildlife in Canada. Ottawa. iv + 103 pp.",https://species-registry.canada.ca/index-en.html#/species?sortBy=commonNameSort&sortDirection=asc&pageSize=10&keywords=bull%20trout%20saskatchewan%20-%20nelson%20rivers%20populations,2020-09-10,2012,2021-04-08,0,1,0,Fishes (freshwater),"Gow J, Post J",>20 000 km2,> 2 000 km,36,1.0,0.0,1.0,Threatened,AB,2012-11-01,2019-08-08,List,,,,,,,,,0,1,NR,NR,NR,NR,NR,1,2.0,0,,,,,,,,,1,"Loss of habitat network through degradation and fragmentation (particularly from hydroelectric, agriculture, urbanization, their associated road development, and climate change).",,,,,,2,,,,,,2,,,,,,2,,,,,,1,"Loss of habitat network through degradation and fragmentation (particularly from hydroelectric, agriculture, urbanization, their associated road development, and climate change).",,,,,,2,,,,,,2,,,,,,2,,,,,,0,,,,,,1,,,,,,,1,,,,,,1,,,,,,0,,,,,,1,,,,,,,1,,,,,,0,,,,,,0,,,,,,0,,,,,,1,,,,,,,0,,,,,,0,,,,,,1,,,,,,1,,,,,,1,not specific: human disturbance,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,,,,,0,,,,,,1,,,,,,0,,,,,,1,hybridization with introduced sp.,,,,,,1,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,,0,,,,,,1,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,1,,,,,,,1,,,,,,0,,,,,,1,,,,,,1,,,,,,,,,,,,fish
